,sold,date,region
5139,"$2,425.00",2021-08-13,west
5140,"$2,095.00",2021-08-14,north
5141,"$2,135.00",2021-08-14,south
5142,"$2,330.00",2021-08-14,east
5143,"$2,020.00",2021-08-14,west
5144,"$2,060.00",2021-08-15,north
5145,"$2,140.00",2021-08-15,south
5146,"$2,470.00",2021-08-15,east
5147,"$2,485.00",2021-08-15,west
5148,"$2,040.00",2021-08-16,north
5149,"$2,155.00",2021-08-16,south
5150,"$2,120.00",2021-08-16,east
5151,"$2,135.00",2021-08-16,west
5152,"$2,395.00",2021-08-17,north
5153,"$2,475.00",2021-08-17,south
5154,"$2,360.00",2021-08-17,east
5155,"$2,175.00",2021-08-17,west
5156,"$2,490.00",2021-08-18,north
5157,"$2,075.00",2021-08-18,south
5158,"$2,325.00",2021-08-18,east
5159,"$2,445.00",2021-08-18,west
5160,"$2,080.00",2021-08-19,north
5161,"$2,370.00",2021-08-19,south
5162,"$2,225.00",2021-08-19,east
5163,"$2,495.00",2021-08-19,west
5164,"$2,160.00",2021-08-20,north
5165,"$2,195.00",2021-08-20,south
5166,"$2,315.00",2021-08-20,east
5167,"$2,170.00",2021-08-20,west
5168,"$2,230.00",2021-08-21,north
5169,"$2,095.00",2021-08-21,south
5170,"$2,050.00",2021-08-21,east
5171,"$2,490.00",2021-08-21,west
5172,"$2,095.00",2021-08-22,north
5173,"$2,180.00",2021-08-22,south
5174,"$2,075.00",2021-08-22,east
5175,"$2,475.00",2021-08-22,west
5176,"$2,020.00",2021-08-23,north
5177,"$2,000.00",2021-08-23,south
5178,"$2,210.00",2021-08-23,east
5179,"$2,155.00",2021-08-23,west
5180,"$2,215.00",2021-08-24,north
5181,"$2,475.00",2021-08-24,south
5182,"$2,265.00",2021-08-24,east
5183,"$2,030.00",2021-08-24,west
5184,"$2,020.00",2021-08-25,north
5185,"$2,240.00",2021-08-25,south
5186,"$2,000.00",2021-08-25,east
5187,"$2,150.00",2021-08-25,west
5188,"$2,370.00",2021-08-26,north
5189,"$2,180.00",2021-08-26,south
5190,"$2,470.00",2021-08-26,east
5191,"$2,150.00",2021-08-26,west
5192,"$2,170.00",2021-08-27,north
5193,"$2,260.00",2021-08-27,south
5194,"$2,140.00",2021-08-27,east
5195,"$2,045.00",2021-08-27,west
5196,"$2,490.00",2021-08-28,north
5197,"$2,320.00",2021-08-28,south
5198,"$2,230.00",2021-08-28,east
5199,"$2,440.00",2021-08-28,west
5200,"$2,185.00",2021-08-29,north
5201,"$2,350.00",2021-08-29,south
5202,"$2,445.00",2021-08-29,east
5203,"$2,365.00",2021-08-29,west
5204,"$2,065.00",2021-08-30,north
5205,"$2,015.00",2021-08-30,south
5206,"$2,160.00",2021-08-30,east
5207,"$2,300.00",2021-08-30,west
5208,"$2,045.00",2021-08-31,north
5209,"$2,440.00",2021-08-31,south
5210,"$2,165.00",2021-08-31,east
5211,"$2,180.00",2021-08-31,west
5212,"$2,330.00",2021-09-01,north
5213,"$2,240.00",2021-09-01,south
5214,"$2,120.00",2021-09-01,east
5215,"$2,495.00",2021-09-01,west
5216,"$2,080.00",2021-09-02,north
5217,"$2,415.00",2021-09-02,south
5218,"$2,085.00",2021-09-02,east
5219,"$2,400.00",2021-09-02,west
5220,"$2,255.00",2021-09-03,north
5221,"$2,245.00",2021-09-03,south
5222,"$2,020.00",2021-09-03,east
5223,"$2,270.00",2021-09-03,west
5224,"$2,395.00",2021-09-04,north
5225,"$2,165.00",2021-09-04,south
5226,"$2,020.00",2021-09-04,east
5227,"$2,135.00",2021-09-04,west
5228,"$2,330.00",2021-09-05,north
5229,"$2,290.00",2021-09-05,south
5230,"$2,045.00",2021-09-05,east
5231,"$2,255.00",2021-09-05,west
5232,"$2,345.00",2021-09-06,north
5233,"$2,185.00",2021-09-06,south
5234,"$2,335.00",2021-09-06,east
5235,"$2,300.00",2021-09-06,west
5236,"$2,040.00",2021-09-07,north
5237,"$2,055.00",2021-09-07,south
5238,"$2,270.00",2021-09-07,east
5239,"$2,335.00",2021-09-07,west
5240,"$2,425.00",2021-09-08,north
5241,"$2,445.00",2021-09-08,south
5242,"$2,480.00",2021-09-08,east
5243,"$2,480.00",2021-09-08,west
5244,"$2,000.00",2021-09-09,north
5245,"$2,075.00",2021-09-09,south
5246,"$2,345.00",2021-09-09,east
5247,"$2,245.00",2021-09-09,west
5248,"$2,070.00",2021-09-10,north
5249,"$2,365.00",2021-09-10,south
5250,"$2,015.00",2021-09-10,east
5251,"$2,375.00",2021-09-10,west
5252,"$2,270.00",2021-09-11,north
5253,"$2,015.00",2021-09-11,south
5254,"$2,000.00",2021-09-11,east
5255,"$2,295.00",2021-09-11,west
5256,"$2,435.00",2021-09-12,north
5257,"$2,485.00",2021-09-12,south
5258,"$2,450.00",2021-09-12,east
5259,"$2,205.00",2021-09-12,west
5260,"$2,415.00",2021-09-13,north
5261,"$2,440.00",2021-09-13,south
5262,"$2,490.00",2021-09-13,east
5263,"$2,415.00",2021-09-13,west
5264,"$2,260.00",2021-09-14,north
5265,"$2,385.00",2021-09-14,south
5266,"$2,280.00",2021-09-14,east
5267,"$2,210.00",2021-09-14,west
5268,"$2,070.00",2021-09-15,north
5269,"$2,105.00",2021-09-15,south
5270,"$2,425.00",2021-09-15,east
5271,"$2,265.00",2021-09-15,west
5272,"$2,190.00",2021-09-16,north
5273,"$2,110.00",2021-09-16,south
5274,"$2,115.00",2021-09-16,east
5275,"$2,455.00",2021-09-16,west
5276,"$2,270.00",2021-09-17,north
5277,"$2,350.00",2021-09-17,south
5278,"$2,365.00",2021-09-17,east
5279,"$2,270.00",2021-09-17,west
5280,"$2,200.00",2021-09-18,north
5281,"$2,500.00",2021-09-18,south
5282,"$2,425.00",2021-09-18,east
5283,"$2,290.00",2021-09-18,west
5284,"$2,460.00",2021-09-19,north
5285,"$2,185.00",2021-09-19,south
5286,"$2,390.00",2021-09-19,east
5287,"$2,175.00",2021-09-19,west
5288,"$2,480.00",2021-09-20,north
5289,"$2,385.00",2021-09-20,south
5290,"$2,150.00",2021-09-20,east
5291,"$2,225.00",2021-09-20,west
5292,"$2,395.00",2021-09-21,north
5293,"$2,395.00",2021-09-21,south
5294,"$2,445.00",2021-09-21,east
5295,"$2,295.00",2021-09-21,west
5296,"$2,285.00",2021-09-22,north
5297,"$2,095.00",2021-09-22,south
5298,"$2,310.00",2021-09-22,east
5299,"$2,120.00",2021-09-22,west
5300,"$2,075.00",2021-09-23,north
5301,"$2,390.00",2021-09-23,south
5302,"$2,485.00",2021-09-23,east
5303,"$2,475.00",2021-09-23,west
5304,"$2,225.00",2021-09-24,north
5305,"$2,325.00",2021-09-24,south
5306,"$2,195.00",2021-09-24,east
5307,"$2,410.00",2021-09-24,west
5308,"$2,285.00",2021-09-25,north
5309,"$2,000.00",2021-09-25,south
5310,"$2,345.00",2021-09-25,east
5311,"$2,400.00",2021-09-25,west
5312,"$2,260.00",2021-09-26,north
5313,"$2,300.00",2021-09-26,south
5314,"$2,150.00",2021-09-26,east
5315,"$2,200.00",2021-09-26,west
5316,"$2,140.00",2021-09-27,north
5317,"$2,365.00",2021-09-27,south
5318,"$2,090.00",2021-09-27,east
5319,"$2,115.00",2021-09-27,west
5320,"$2,070.00",2021-09-28,north
5321,"$2,085.00",2021-09-28,south
5322,"$2,435.00",2021-09-28,east
5323,"$2,115.00",2021-09-28,west
5324,"$2,340.00",2021-09-29,north
5325,"$2,225.00",2021-09-29,south
5326,"$2,140.00",2021-09-29,east
5327,"$2,240.00",2021-09-29,west
5328,"$2,000.00",2021-09-30,north
5329,"$2,175.00",2021-09-30,south
5330,"$2,020.00",2021-09-30,east
5331,"$2,425.00",2021-09-30,west
5332,"$2,350.00",2021-10-01,north
5333,"$2,215.00",2021-10-01,south
5334,"$2,345.00",2021-10-01,east
5335,"$2,360.00",2021-10-01,west
5336,"$2,370.00",2021-10-02,north
5337,"$2,180.00",2021-10-02,south
5338,"$2,000.00",2021-10-02,east
5339,"$2,235.00",2021-10-02,west
5340,"$2,055.00",2021-10-03,north
5341,"$2,265.00",2021-10-03,south
5342,"$2,165.00",2021-10-03,east
5343,"$2,165.00",2021-10-03,west
5344,"$2,135.00",2021-10-04,north
5345,"$2,395.00",2021-10-04,south
5346,"$2,240.00",2021-10-04,east
5347,"$2,295.00",2021-10-04,west
5348,"$2,425.00",2021-10-05,north
5349,"$2,255.00",2021-10-05,south
5350,"$2,145.00",2021-10-05,east
5351,"$2,000.00",2021-10-05,west
5352,"$2,090.00",2021-10-06,north
5353,"$2,390.00",2021-10-06,south
5354,"$2,120.00",2021-10-06,east
5355,"$2,405.00",2021-10-06,west
5356,"$2,370.00",2021-10-07,north
5357,"$2,080.00",2021-10-07,south
5358,"$2,160.00",2021-10-07,east
5359,"$2,270.00",2021-10-07,west
5360,"$2,455.00",2021-10-08,north
5361,"$2,360.00",2021-10-08,south
5362,"$2,085.00",2021-10-08,east
5363,"$2,045.00",2021-10-08,west
5364,"$2,260.00",2021-10-09,north
5365,"$2,300.00",2021-10-09,south
5366,"$2,065.00",2021-10-09,east
5367,"$2,025.00",2021-10-09,west
5368,"$2,400.00",2021-10-10,north
5369,"$2,255.00",2021-10-10,south
5370,"$2,335.00",2021-10-10,east
5371,"$2,460.00",2021-10-10,west
5372,"$2,120.00",2021-10-11,north
5373,"$2,230.00",2021-10-11,south
5374,"$2,195.00",2021-10-11,east
5375,"$2,205.00",2021-10-11,west
5376,"$2,105.00",2021-10-12,north
5377,"$2,105.00",2021-10-12,south
5378,"$2,065.00",2021-10-12,east
5379,"$2,005.00",2021-10-12,west
5380,"$2,205.00",2021-10-13,north
5381,"$2,495.00",2021-10-13,south
5382,"$2,125.00",2021-10-13,east
5383,"$2,410.00",2021-10-13,west
5384,"$2,320.00",2021-10-14,north
5385,"$2,010.00",2021-10-14,south
5386,"$2,330.00",2021-10-14,east
5387,"$2,275.00",2021-10-14,west
5388,"$2,305.00",2021-10-15,north
5389,"$2,425.00",2021-10-15,south
5390,"$2,310.00",2021-10-15,east
5391,"$2,090.00",2021-10-15,west
5392,"$2,485.00",2021-10-16,north
5393,"$2,415.00",2021-10-16,south
5394,"$2,395.00",2021-10-16,east
5395,"$2,090.00",2021-10-16,west
5396,"$2,010.00",2021-10-17,north
5397,"$2,085.00",2021-10-17,south
5398,"$2,250.00",2021-10-17,east
5399,"$2,450.00",2021-10-17,west
5400,"$2,230.00",2021-10-18,north
5401,"$2,310.00",2021-10-18,south
5402,"$2,005.00",2021-10-18,east
5403,"$2,025.00",2021-10-18,west
5404,"$2,085.00",2021-10-19,north
5405,"$2,275.00",2021-10-19,south
5406,"$2,220.00",2021-10-19,east
5407,"$2,395.00",2021-10-19,west
5408,"$2,070.00",2021-10-20,north
5409,"$2,210.00",2021-10-20,south
5410,"$2,290.00",2021-10-20,east
5411,"$2,380.00",2021-10-20,west
5412,"$2,475.00",2021-10-21,north
5413,"$2,175.00",2021-10-21,south
5414,"$2,015.00",2021-10-21,east
5415,"$2,115.00",2021-10-21,west
5416,"$2,030.00",2021-10-22,north
5417,"$2,400.00",2021-10-22,south
5418,"$2,180.00",2021-10-22,east
5419,"$2,345.00",2021-10-22,west
5420,"$2,485.00",2021-10-23,north
5421,"$2,225.00",2021-10-23,south
5422,"$2,095.00",2021-10-23,east
5423,"$2,350.00",2021-10-23,west
5424,"$2,315.00",2021-10-24,north
5425,"$2,155.00",2021-10-24,south
5426,"$2,305.00",2021-10-24,east
5427,"$2,250.00",2021-10-24,west
5428,"$2,470.00",2021-10-25,north
5429,"$2,135.00",2021-10-25,south
5430,"$2,255.00",2021-10-25,east
5431,"$2,270.00",2021-10-25,west
5432,"$2,410.00",2021-10-26,north
5433,"$2,490.00",2021-10-26,south
5434,"$2,250.00",2021-10-26,east
5435,"$2,220.00",2021-10-26,west
5436,"$2,145.00",2021-10-27,north
5437,"$2,145.00",2021-10-27,south
5438,"$2,450.00",2021-10-27,east
5439,"$2,090.00",2021-10-27,west
5440,"$2,165.00",2021-10-28,north
5441,"$2,355.00",2021-10-28,south
5442,"$2,315.00",2021-10-28,east
5443,"$2,300.00",2021-10-28,west
5444,"$2,225.00",2021-10-29,north
5445,"$2,175.00",2021-10-29,south
5446,"$2,435.00",2021-10-29,east
5447,"$2,035.00",2021-10-29,west
5448,"$2,430.00",2021-10-30,north
5449,"$2,180.00",2021-10-30,south
5450,"$2,060.00",2021-10-30,east
5451,"$2,470.00",2021-10-30,west
5452,"$2,400.00",2021-10-31,north
5453,"$2,220.00",2021-10-31,south
5454,"$2,395.00",2021-10-31,east
5455,"$2,120.00",2021-10-31,west
5456,"$2,080.00",2021-11-01,north
5457,"$2,445.00",2021-11-01,south
5458,"$2,415.00",2021-11-01,east
5459,"$2,355.00",2021-11-01,west
5460,"$2,405.00",2021-11-02,north
5461,"$2,120.00",2021-11-02,south
5462,"$2,195.00",2021-11-02,east
5463,"$2,025.00",2021-11-02,west
5464,"$2,305.00",2021-11-03,north
5465,"$2,035.00",2021-11-03,south
5466,"$2,085.00",2021-11-03,east
5467,"$2,285.00",2021-11-03,west
5468,"$2,205.00",2021-11-04,north
5469,"$2,155.00",2021-11-04,south
5470,"$2,105.00",2021-11-04,east
5471,"$2,085.00",2021-11-04,west
5472,"$2,475.00",2021-11-05,north
5473,"$2,425.00",2021-11-05,south
5474,"$2,330.00",2021-11-05,east
5475,"$2,205.00",2021-11-05,west
5476,"$2,235.00",2021-11-06,north
5477,"$2,050.00",2021-11-06,south
5478,"$2,455.00",2021-11-06,east
5479,"$2,065.00",2021-11-06,west
5480,"$2,210.00",2021-11-07,north
5481,"$2,065.00",2021-11-07,south
5482,"$2,215.00",2021-11-07,east
5483,"$2,275.00",2021-11-07,west
5484,"$2,005.00",2021-11-08,north
5485,"$2,120.00",2021-11-08,south
5486,"$2,140.00",2021-11-08,east
5487,"$2,260.00",2021-11-08,west
5488,"$2,165.00",2021-11-09,north
5489,"$2,000.00",2021-11-09,south
5490,"$2,435.00",2021-11-09,east
5491,"$2,250.00",2021-11-09,west
5492,"$2,485.00",2021-11-10,north
5493,"$2,090.00",2021-11-10,south
5494,"$2,025.00",2021-11-10,east
5495,"$2,365.00",2021-11-10,west
5496,"$2,150.00",2021-11-11,north
5497,"$2,160.00",2021-11-11,south
5498,"$2,035.00",2021-11-11,east
5499,"$2,445.00",2021-11-11,west
5500,"$2,350.00",2021-11-12,north
5501,"$2,130.00",2021-11-12,south
5502,"$2,045.00",2021-11-12,east
5503,"$2,490.00",2021-11-12,west
5504,"$2,315.00",2021-11-13,north
5505,"$2,210.00",2021-11-13,south
5506,"$2,345.00",2021-11-13,east
5507,"$2,285.00",2021-11-13,west
5508,"$2,225.00",2021-11-14,north
5509,"$2,190.00",2021-11-14,south
5510,"$2,495.00",2021-11-14,east
5511,"$2,485.00",2021-11-14,west
5512,"$2,105.00",2021-11-15,north
5513,"$2,425.00",2021-11-15,south
5514,"$2,155.00",2021-11-15,east
5515,"$2,495.00",2021-11-15,west
5516,"$2,485.00",2021-11-16,north
5517,"$2,225.00",2021-11-16,south
5518,"$2,315.00",2021-11-16,east
5519,"$2,300.00",2021-11-16,west
5520,"$2,165.00",2021-11-17,north
5521,"$2,240.00",2021-11-17,south
5522,"$2,290.00",2021-11-17,east
5523,"$2,025.00",2021-11-17,west
5524,"$2,080.00",2021-11-18,north
5525,"$2,325.00",2021-11-18,south
5526,"$2,105.00",2021-11-18,east
5527,"$2,245.00",2021-11-18,west
5528,"$2,180.00",2021-11-19,north
5529,"$2,180.00",2021-11-19,south
5530,"$2,345.00",2021-11-19,east
5531,"$2,435.00",2021-11-19,west
5532,"$2,490.00",2021-11-20,north
5533,"$2,160.00",2021-11-20,south
5534,"$2,460.00",2021-11-20,east
5535,"$2,040.00",2021-11-20,west
5536,"$2,010.00",2021-11-21,north
5537,"$2,440.00",2021-11-21,south
5538,"$2,190.00",2021-11-21,east
5539,"$2,365.00",2021-11-21,west
5540,"$2,145.00",2021-11-22,north
5541,"$2,420.00",2021-11-22,south
5542,"$2,200.00",2021-11-22,east
5543,"$2,075.00",2021-11-22,west
5544,"$2,075.00",2021-11-23,north
5545,"$2,450.00",2021-11-23,south
5546,"$2,280.00",2021-11-23,east
5547,"$2,220.00",2021-11-23,west
5548,"$2,410.00",2021-11-24,north
5549,"$2,015.00",2021-11-24,south
5550,"$2,020.00",2021-11-24,east
5551,"$2,060.00",2021-11-24,west
5552,"$2,410.00",2021-11-25,north
5553,"$2,485.00",2021-11-25,south
5554,"$2,445.00",2021-11-25,east
5555,"$2,285.00",2021-11-25,west
5556,"$2,490.00",2021-11-26,north
5557,"$2,215.00",2021-11-26,south
5558,"$2,015.00",2021-11-26,east
5559,"$2,070.00",2021-11-26,west
5560,"$2,170.00",2021-11-27,north
5561,"$2,235.00",2021-11-27,south
5562,"$2,145.00",2021-11-27,east
5563,"$2,370.00",2021-11-27,west
5564,"$2,035.00",2021-11-28,north
5565,"$2,335.00",2021-11-28,south
5566,"$2,390.00",2021-11-28,east
5567,"$2,500.00",2021-11-28,west
5568,"$2,180.00",2021-11-29,north
5569,"$2,495.00",2021-11-29,south
5570,"$2,170.00",2021-11-29,east
5571,"$2,275.00",2021-11-29,west
5572,"$2,265.00",2021-11-30,north
5573,"$2,035.00",2021-11-30,south
5574,"$2,480.00",2021-11-30,east
5575,"$2,390.00",2021-11-30,west
5576,"$2,415.00",2021-12-01,north
5577,"$2,275.00",2021-12-01,south
5578,"$2,100.00",2021-12-01,east
5579,"$2,105.00",2021-12-01,west
5580,"$2,330.00",2021-12-02,north
5581,"$2,170.00",2021-12-02,south
5582,"$2,460.00",2021-12-02,east
5583,"$2,200.00",2021-12-02,west
5584,"$2,225.00",2021-12-03,north
5585,"$2,350.00",2021-12-03,south
5586,"$2,125.00",2021-12-03,east
5587,"$2,245.00",2021-12-03,west
5588,"$2,025.00",2021-12-04,north
5589,"$2,010.00",2021-12-04,south
5590,"$2,005.00",2021-12-04,east
5591,"$2,455.00",2021-12-04,west
5592,"$2,130.00",2021-12-05,north
5593,"$2,445.00",2021-12-05,south
5594,"$2,190.00",2021-12-05,east
5595,"$2,265.00",2021-12-05,west
5596,"$2,380.00",2021-12-06,north
5597,"$2,235.00",2021-12-06,south
5598,"$2,200.00",2021-12-06,east
5599,"$2,200.00",2021-12-06,west
5600,"$2,090.00",2021-12-07,north
5601,"$2,165.00",2021-12-07,south
5602,"$2,300.00",2021-12-07,east
5603,"$2,400.00",2021-12-07,west
5604,"$2,135.00",2021-12-08,north
5605,"$2,315.00",2021-12-08,south
5606,"$2,375.00",2021-12-08,east
5607,"$2,080.00",2021-12-08,west
5608,"$2,270.00",2021-12-09,north
5609,"$2,430.00",2021-12-09,south
5610,"$2,335.00",2021-12-09,east
5611,"$2,065.00",2021-12-09,west
5612,"$2,235.00",2021-12-10,north
5613,"$2,375.00",2021-12-10,south
5614,"$2,400.00",2021-12-10,east
5615,"$2,305.00",2021-12-10,west
5616,"$2,310.00",2021-12-11,north
5617,"$2,155.00",2021-12-11,south
5618,"$2,435.00",2021-12-11,east
5619,"$2,165.00",2021-12-11,west
5620,"$2,225.00",2021-12-12,north
5621,"$2,055.00",2021-12-12,south
5622,"$2,235.00",2021-12-12,east
5623,"$2,295.00",2021-12-12,west
5624,"$2,040.00",2021-12-13,north
5625,"$2,320.00",2021-12-13,south
5626,"$2,110.00",2021-12-13,east
5627,"$2,180.00",2021-12-13,west
5628,"$2,360.00",2021-12-14,north
5629,"$2,420.00",2021-12-14,south
5630,"$2,370.00",2021-12-14,east
5631,"$2,335.00",2021-12-14,west
5632,"$2,485.00",2021-12-15,north
5633,"$2,495.00",2021-12-15,south
5634,"$2,365.00",2021-12-15,east
5635,"$2,155.00",2021-12-15,west
5636,"$2,385.00",2021-12-16,north
5637,"$2,385.00",2021-12-16,south
5638,"$2,435.00",2021-12-16,east
5639,"$2,290.00",2021-12-16,west
5640,"$2,210.00",2021-12-17,north
5641,"$2,085.00",2021-12-17,south
5642,"$2,090.00",2021-12-17,east
5643,"$2,370.00",2021-12-17,west
5644,"$2,145.00",2021-12-18,north
5645,"$2,210.00",2021-12-18,south
5646,"$2,380.00",2021-12-18,east
5647,"$2,455.00",2021-12-18,west
5648,"$2,270.00",2021-12-19,north
5649,"$2,040.00",2021-12-19,south
5650,"$2,180.00",2021-12-19,east
5651,"$2,500.00",2021-12-19,west
5652,"$2,115.00",2021-12-20,north
5653,"$2,325.00",2021-12-20,south
5654,"$2,250.00",2021-12-20,east
5655,"$2,180.00",2021-12-20,west
5656,"$2,330.00",2021-12-21,north
5657,"$2,075.00",2021-12-21,south
5658,"$2,355.00",2021-12-21,east
5659,"$2,355.00",2021-12-21,west
5660,"$2,205.00",2021-12-22,north
5661,"$2,155.00",2021-12-22,south
5662,"$2,010.00",2021-12-22,east
5663,"$2,005.00",2021-12-22,west
5664,"$2,410.00",2021-12-23,north
5665,"$2,265.00",2021-12-23,south
5666,"$2,205.00",2021-12-23,east
5667,"$2,115.00",2021-12-23,west
5668,"$2,050.00",2021-12-24,north
5669,"$2,135.00",2021-12-24,south
5670,"$2,440.00",2021-12-24,east
5671,"$2,360.00",2021-12-24,west
5672,"$2,405.00",2021-12-25,north
5673,"$2,115.00",2021-12-25,south
5674,"$2,085.00",2021-12-25,east
5675,"$2,290.00",2021-12-25,west
5676,"$2,245.00",2021-12-26,north
5677,"$2,460.00",2021-12-26,south
5678,"$2,450.00",2021-12-26,east
5679,"$2,310.00",2021-12-26,west
5680,"$2,370.00",2021-12-27,north
5681,"$2,040.00",2021-12-27,south
5682,"$2,415.00",2021-12-27,east
5683,"$2,015.00",2021-12-27,west
5684,"$2,245.00",2021-12-28,north
5685,"$2,120.00",2021-12-28,south
5686,"$2,415.00",2021-12-28,east
5687,"$2,295.00",2021-12-28,west
5688,"$2,445.00",2021-12-29,north
5689,"$2,215.00",2021-12-29,south
5690,"$2,285.00",2021-12-29,east
5691,"$2,395.00",2021-12-29,west
5692,"$2,435.00",2021-12-30,north
5693,"$2,400.00",2021-12-30,south
5694,"$2,260.00",2021-12-30,east
5695,"$2,315.00",2021-12-30,west
5696,"$2,315.00",2021-12-31,north
5697,"$2,175.00",2021-12-31,south
5698,"$2,295.00",2021-12-31,east
5699,"$2,055.00",2021-12-31,west
5700,"$2,130.00",2022-01-01,north
5701,"$2,480.00",2022-01-01,south
5702,"$2,190.00",2022-01-01,east
5703,"$2,170.00",2022-01-01,west
5704,"$2,160.00",2022-01-02,north
5705,"$2,120.00",2022-01-02,south
5706,"$2,110.00",2022-01-02,east
5707,"$2,080.00",2022-01-02,west
5708,"$2,050.00",2022-01-03,north
5709,"$2,150.00",2022-01-03,south
5710,"$2,440.00",2022-01-03,east
5711,"$2,055.00",2022-01-03,west
5712,"$2,405.00",2022-01-04,north
5713,"$2,020.00",2022-01-04,south
5714,"$2,010.00",2022-01-04,east
5715,"$2,005.00",2022-01-04,west
5716,"$2,480.00",2022-01-05,north
5717,"$2,360.00",2022-01-05,south
5718,"$2,025.00",2022-01-05,east
5719,"$2,275.00",2022-01-05,west
5720,"$2,245.00",2022-01-06,north
5721,"$2,060.00",2022-01-06,south
5722,"$2,290.00",2022-01-06,east
5723,"$2,205.00",2022-01-06,west
5724,"$2,065.00",2022-01-07,north
5725,"$2,050.00",2022-01-07,south
5726,"$2,180.00",2022-01-07,east
5727,"$2,135.00",2022-01-07,west
5728,"$2,370.00",2022-01-08,north
5729,"$2,245.00",2022-01-08,south
5730,"$2,070.00",2022-01-08,east
5731,"$2,395.00",2022-01-08,west
5732,"$2,490.00",2022-01-09,north
5733,"$2,105.00",2022-01-09,south
5734,"$2,335.00",2022-01-09,east
5735,"$2,250.00",2022-01-09,west
5736,"$2,240.00",2022-01-10,north
5737,"$2,090.00",2022-01-10,south
5738,"$2,370.00",2022-01-10,east
5739,"$2,315.00",2022-01-10,west
5740,"$2,000.00",2022-01-11,north
5741,"$2,075.00",2022-01-11,south
5742,"$2,305.00",2022-01-11,east
5743,"$2,145.00",2022-01-11,west
5744,"$2,050.00",2022-01-12,north
5745,"$2,260.00",2022-01-12,south
5746,"$2,095.00",2022-01-12,east
5747,"$2,500.00",2022-01-12,west
5748,"$2,260.00",2022-01-13,north
5749,"$2,365.00",2022-01-13,south
5750,"$2,485.00",2022-01-13,east
5751,"$2,180.00",2022-01-13,west
5752,"$2,245.00",2022-01-14,north
5753,"$2,225.00",2022-01-14,south
5754,"$2,080.00",2022-01-14,east
5755,"$2,250.00",2022-01-14,west
5756,"$2,115.00",2022-01-15,north
5757,"$2,145.00",2022-01-15,south
5758,"$2,130.00",2022-01-15,east
5759,"$2,120.00",2022-01-15,west
5760,"$2,315.00",2022-01-16,north
5761,"$2,410.00",2022-01-16,south
5762,"$2,290.00",2022-01-16,east
5763,"$2,150.00",2022-01-16,west
5764,"$2,295.00",2022-01-17,north
5765,"$2,015.00",2022-01-17,south
5766,"$2,070.00",2022-01-17,east
5767,"$2,095.00",2022-01-17,west
5768,"$2,045.00",2022-01-18,north
5769,"$2,125.00",2022-01-18,south
5770,"$2,085.00",2022-01-18,east
5771,"$2,095.00",2022-01-18,west
5772,"$2,295.00",2022-01-19,north
5773,"$2,265.00",2022-01-19,south
5774,"$2,040.00",2022-01-19,east
5775,"$2,200.00",2022-01-19,west
5776,"$2,415.00",2022-01-20,north
5777,"$2,435.00",2022-01-20,south
5778,"$2,160.00",2022-01-20,east
5779,"$2,210.00",2022-01-20,west
5780,"$2,295.00",2022-01-21,north
5781,"$2,405.00",2022-01-21,south
5782,"$2,380.00",2022-01-21,east
5783,"$2,360.00",2022-01-21,west
